run_id,timestamp,scenario,dataset,model,attack,attack_mode,intensity,seed,n_clients,partition,rounds,clean_accuracy,attacked_accuracy,accuracy_drop_pp,attack_success_rate,balanced_accuracy,positive_recall,f1,train_seconds,git_commit,config_hash
db5855788716,2026-09-08T00:53:23+00:00,s1,breast_cancer,logistic_regression,poisoning,symmetric,0.000000,0,,,,0.973684,0.973684,0.000000,,0.969246,0.952381,0.963855,0.024123,d2aeab4,50d3ffe794f9
13bce34c3a9a,2026-09-08T00:53:23+00:00,s1,breast_cancer,logistic_regression,poisoning,symmetric,0.000000,1,,,,0.982456,0.982456,0.000000,,0.981151,0.976190,0.976190,0.014800,d2aeab4,50d3ffe794f9
0768c7202f4f,2026-09-08T00:53:23+00:00,s1,breast_cancer,logistic_regression,poisoning,symmetric,0.000000,2,,,,0.964912,0.964912,0.000000,,0.962302,0.952381,0.952381,0.018609,d2aeab4,50d3ffe794f9
4ac643c31a63,2026-09-08T00:53:23+00:00,s1,breast_cancer,logistic_regression,poisoning,symmetric,0.000000,3,,,,0.991228,0.991228,0.000000,,0.988095,0.976190,0.987952,0.018911,d2aeab4,50d3ffe794f9
54550de7ae9f,2026-09-08T00:53:23+00:00,s1,breast_cancer,logistic_regression,poisoning,symmetric,0.000000,4,,,,0.938596,0.938596,0.000000,,0.916667,0.833333,0.909091,0.018363,d2aeab4,50d3ffe794f9
88fd9bc2f164,2026-09-08T00:53:23+00:00,s1,breast_cancer,logistic_regression,poisoning,symmetric,0.050000,0,,,,0.973684,0.929825,4.385965,,0.924603,0.904762,0.904762,0.024173,d2aeab4,e66eb67970e4
56b9bb21c8a2,2026-09-08T00:53:23+00:00,s1,breast_cancer,logistic_regression,poisoning,symmetric,0.050000,1,,,,0.982456,0.964912,1.754386,,0.962302,0.952381,0.952381,0.027766,d2aeab4,e66eb67970e4
f5e9a2607b4a,2026-09-08T00:53:23+00:00,s1,breast_cancer,logistic_regression,poisoning,symmetric,0.050000,2,,,,0.964912,0.938596,2.631579,,0.931548,0.904762,0.915663,0.025059,d2aeab4,e66eb67970e4
7d6c0179d4bf,2026-09-08T00:53:23+00:00,s1,breast_cancer,logistic_regression,poisoning,symmetric,0.050000,3,,,,0.991228,0.973684,1.754386,,0.964286,0.928571,0.962963,0.024773,d2aeab4,e66eb67970e4
e0af32c01381,2026-09-08T00:53:23+00:00,s1,breast_cancer,logistic_regression,poisoning,symmetric,0.050000,4,,,,0.938596,0.947368,-0.877193,,0.928571,0.857143,0.923077,0.024280,d2aeab4,e66eb67970e4
3c332f5de1ae,2026-09-08T00:53:23+00:00,s1,breast_cancer,logistic_regression,poisoning,symmetric,0.100000,0,,,,0.973684,0.964912,0.877193,,0.957341,0.928571,0.951220,0.027830,d2aeab4,300b51ab1860
3e7da71a2d61,2026-09-08T00:53:23+00:00,s1,breast_cancer,logistic_regression,poisoning,symmetric,0.100000,1,,,,0.982456,0.956140,2.631579,,0.950397,0.928571,0.939759,0.024667,d2aeab4,300b51ab1860
3c4c1eaf8f9b,2026-09-08T00:53:23+00:00,s1,breast_cancer,logistic_regression,poisoning,symmetric,0.100000,2,,,,0.964912,0.938596,2.631579,,0.926587,0.880952,0.913580,0.041476,d2aeab4,300b51ab1860
8c0d69b143ba,2026-09-08T00:53:23+00:00,s1,breast_cancer,logistic_regression,poisoning,symmetric,0.100000,3,,,,0.991228,0.964912,2.631579,,0.957341,0.928571,0.951220,0.024902,d2aeab4,300b51ab1860
c887f66a9d7a,2026-09-08T00:53:23+00:00,s1,breast_cancer,logistic_regression,poisoning,symmetric,0.100000,4,,,,0.938596,0.921053,1.754386,,0.892857,0.785714,0.880000,0.025076,d2aeab4,300b51ab1860
f731fffc395e,2026-09-08T00:53:23+00:00,s1,breast_cancer,logistic_regression,poisoning,symmetric,0.200000,0,,,,0.973684,0.956140,1.754386,,0.950397,0.928571,0.939759,0.026742,d2aeab4,1318afaa2088
8a13ba067973,2026-09-08T00:53:23+00:00,s1,breast_cancer,logistic_regression,poisoning,symmetric,0.200000,1,,,,0.982456,0.903509,7.894737,,0.898810,0.880952,0.870588,0.022051,d2aeab4,1318afaa2088
85ada6ebe4fb,2026-09-08T00:53:23+00:00,s1,breast_cancer,logistic_regression,poisoning,symmetric,0.200000,2,,,,0.964912,0.903509,6.140351,,0.893849,0.857143,0.867470,0.026131,d2aeab4,1318afaa2088
fe718659e0a1,2026-09-08T00:53:23+00:00,s1,breast_cancer,logistic_regression,poisoning,symmetric,0.200000,3,,,,0.991228,0.964912,2.631579,,0.952381,0.904762,0.950000,0.023606,d2aeab4,1318afaa2088
1c9d91c60353,2026-09-08T00:53:24+00:00,s1,breast_cancer,logistic_regression,poisoning,symmetric,0.200000,4,,,,0.938596,0.921053,1.754386,,0.902778,0.833333,0.886076,0.026193,d2aeab4,1318afaa2088
9d10e8138807,2026-09-08T00:53:24+00:00,s1,breast_cancer,logistic_regression,poisoning,symmetric,0.300000,0,,,,0.973684,0.903509,7.017544,,0.893849,0.857143,0.867470,0.022652,d2aeab4,91de3756ff88
c52768f6236f,2026-09-08T00:53:24+00:00,s1,breast_cancer,logistic_regression,poisoning,symmetric,0.300000,1,,,,0.982456,0.859649,12.280702,,0.854167,0.833333,0.813953,0.027368,d2aeab4,91de3756ff88
45ebff174111,2026-09-08T00:53:24+00:00,s1,breast_cancer,logistic_regression,poisoning,symmetric,0.300000,2,,,,0.964912,0.877193,8.771930,,0.858135,0.785714,0.825000,0.025703,d2aeab4,91de3756ff88
f67dbf301725,2026-09-08T00:53:24+00:00,s1,breast_cancer,logistic_regression,poisoning,symmetric,0.300000,3,,,,0.991228,0.894737,9.649123,,0.872024,0.785714,0.846154,0.024774,d2aeab4,91de3756ff88
7962f79d506a,2026-09-08T00:53:24+00:00,s1,breast_cancer,logistic_regression,poisoning,symmetric,0.300000,4,,,,0.938596,0.903509,3.508772,,0.878968,0.785714,0.857143,0.023369,d2aeab4,91de3756ff88
16975d61c7c7,2026-09-08T00:53:24+00:00,s1,breast_cancer,logistic_regression,poisoning,symmetric,0.400000,0,,,,0.973684,0.736842,23.684211,,0.732143,0.714286,0.666667,0.026694,d2aeab4,b3a7b06d37ec
89719f74ec8e,2026-09-08T00:53:24+00:00,s1,breast_cancer,logistic_regression,poisoning,symmetric,0.400000,1,,,,0.982456,0.728070,25.438596,,0.700397,0.595238,0.617284,0.026536,d2aeab4,b3a7b06d37ec
5166a3a72ed0,2026-09-08T00:53:24+00:00,s1,breast_cancer,logistic_regression,poisoning,symmetric,0.400000,2,,,,0.964912,0.771930,19.298246,,0.759921,0.714286,0.697674,0.027498,d2aeab4,b3a7b06d37ec
8a3612c365c7,2026-09-08T00:53:24+00:00,s1,breast_cancer,logistic_regression,poisoning,symmetric,0.400000,3,,,,0.991228,0.745614,24.561404,,0.729167,0.666667,0.658824,0.024632,d2aeab4,b3a7b06d37ec
350af6d0d16c,2026-09-08T00:53:24+00:00,s1,breast_cancer,logistic_regression,poisoning,symmetric,0.400000,4,,,,0.938596,0.736842,20.175439,,0.732143,0.714286,0.666667,0.023570,d2aeab4,b3a7b06d37ec
0583d9d3f591,2026-09-08T00:53:24+00:00,s1,digits,logistic_regression,poisoning,symmetric,0.000000,0,,,,0.966667,0.966667,0.000000,,0.966266,0.966266,0.966731,0.063430,d2aeab4,4c66841fb456
1470aa18090d,2026-09-08T00:53:24+00:00,s1,digits,logistic_regression,poisoning,symmetric,0.000000,1,,,,0.963889,0.963889,0.000000,,0.964026,0.964026,0.963871,0.071805,d2aeab4,4c66841fb456
7dfac2e41e39,2026-09-08T00:53:24+00:00,s1,digits,logistic_regression,poisoning,symmetric,0.000000,2,,,,0.963889,0.963889,0.000000,,0.963876,0.963876,0.963905,0.061421,d2aeab4,4c66841fb456
1c2c26a203fa,2026-09-08T00:53:24+00:00,s1,digits,logistic_regression,poisoning,symmetric,0.000000,3,,,,0.975000,0.975000,0.000000,,0.974991,0.974991,0.975009,0.040589,d2aeab4,4c66841fb456
dffbadc9c6d1,2026-09-08T00:53:24+00:00,s1,digits,logistic_regression,poisoning,symmetric,0.000000,4,,,,0.980556,0.980556,0.000000,,0.980547,0.980547,0.980609,0.039784,d2aeab4,4c66841fb456
d4003cc5f5cc,2026-09-08T00:53:24+00:00,s1,digits,logistic_regression,poisoning,symmetric,0.050000,0,,,,0.966667,0.922222,4.444444,,0.922121,0.922121,0.922897,0.075135,d2aeab4,01b9c6cccec0
ec31ada47994,2026-09-08T00:53:24+00:00,s1,digits,logistic_regression,poisoning,symmetric,0.050000,1,,,,0.963889,0.927778,3.611111,,0.927748,0.927748,0.928034,0.070714,d2aeab4,01b9c6cccec0
e675c70848ef,2026-09-08T00:53:24+00:00,s1,digits,logistic_regression,poisoning,symmetric,0.050000,2,,,,0.963889,0.936111,2.777778,,0.935622,0.935622,0.935530,0.066900,d2aeab4,01b9c6cccec0
b5b6c29138f5,2026-09-08T00:53:24+00:00,s1,digits,logistic_regression,poisoning,symmetric,0.050000,3,,,,0.975000,0.941667,3.333333,,0.941641,0.941641,0.941051,0.085778,d2aeab4,01b9c6cccec0
0b996f6d9aad,2026-09-08T00:53:25+00:00,s1,digits,logistic_regression,poisoning,symmetric,0.050000,4,,,,0.980556,0.913889,6.666667,,0.913621,0.913621,0.913358,0.097562,d2aeab4,01b9c6cccec0
709823bc332e,2026-09-08T00:53:25+00:00,s1,digits,logistic_regression,poisoning,symmetric,0.100000,0,,,,0.966667,0.919444,4.722222,,0.919339,0.919339,0.919838,0.074806,d2aeab4,7bc5b7362ea0
